rank,name,team,obpr,dbpr,bpr,poss,box_obpr,box_dbpr,box_bpr,adj_team_off_eff,adj_team_def_eff,adj_team_eff_margin,plus_minus,players,color_O,color_D,color_Diff
2411,Andre Pasha,New Haven,-1.48042,0.131249,-1.349171,1490,-0.713268720376669,-0.465407226615986,-1.17867594699266,91.8617122047883,107.213213320587,-15.351501115799,-106,2531837,#D2E3F2,#FFFCF9,#E0ECF6
2412,Sebastien Emenalo,Loyola Maryland,-0.620565,-0.735849,-1.356414,748,-2.60206982268582,-0.527849471831114,-3.12991929451694,105.926247074475,115.326610309717,-9.40036323524205,-23,2492978,#ECF3F9,#DDEAF5,#E0EBF6
2413,Azmar Abdullah,Boston University,0.276622,-1.63319,-1.356568,1546,-0.366278729500858,-1.08074727234434,-1.4470260018452,110.923753691648,115.773750130665,-4.84999643901678,55,2304747,#FFFCF8,#B4D0E9,#E0EBF6
2414,Caleb Hollenbeck,Marshall,0.924544,-2.28662,-1.362076,945,0.963709417770283,-2.09183984514308,-1.12813042737279,110.176650873616,112.88205972967,-2.70540885605417,27,2560959,#FFF6EA,#96BEE0,#E0EBF6
2415,Trevor Hennig,Weber State,-0.396749,-0.972017,-1.368766,1054,-1.00187566960849,-0.948779037615766,-1.95065470722426,107.06942940349,112.190004391564,-5.12057498807383,-6,2326108,#F3F7FB,#D2E3F2,#DFEBF6
2416,Lance Williams,Prairie View,-0.187258,-1.18195,-1.369208,2040,-0.245827844526491,-1.67726147885145,-1.92308932337794,97.9444802262295,109.073264050032,-11.1287838238025,-49,2565494,#F9FBFD,#C9DDEF,#DFEBF6
2417,Esyah Pippa-White,Milwaukee,-0.699374,-0.669992,-1.369366,954,-1.6550396544654,-0.708811747843892,-2.36385140230929,106.616492359777,110.192446558281,-3.57595419850447,-37,2321274,#EAF2F8,#E0ECF6,#DFEBF6
2418,Cade Haskins,William & Mary,-1.42596,0.0559641,-1.3699959,951,-0.642055568484873,-0.740324132886957,-1.38237970137183,99.8988560747934,103.76313028746,-3.86427421266639,3,1713504,#D4E4F2,#FFFEFC,#DFEBF6
2419,Tolu Samuels,Southern Indiana,-0.97651,-0.393723,-1.370233,1380,-0.921508006605987,-0.525302446665793,-1.44681045327178,95.5305670500579,110.402329079089,-14.8717620290315,-110,2507470,#E1EDF6,#EDF3F9,#DFEBF6
2420,Josiah Sabino,Niagara,-1.39525,0.0214204,-1.3738296,925,-0.873039209116394,0.428039130737652,-0.445000078378742,94.2489085758685,113.370170334891,-19.1212617590227,-97,1910672,#D5E5F3,#FFFEFE,#DFEBF5
2421,Silas Bennion,South Dakota,-0.4177,-0.958199,-1.375899,798,-0.982539495240905,-1.56143342591268,-2.54397292115358,103.721379839306,109.901442152904,-6.18006231359784,5,2686613,#F2F7FB,#D3E3F2,#DFEBF5
2422,Elijah Jamison,Norfolk State,0.354764,-1.73158,-1.376816,1356,0.82311197218678,-1.97823127326883,-1.15511930108205,98.511785647821,113.997854152646,-15.4860685048249,-96,1905969,#FFFBF7,#AFCEE8,#DFEBF5
2423,Jaquan Sanders,Florida A&M,0.0347815,-1.41178,-1.3769985,1572,0.859238237214233,-1.23532434071298,-0.376086103498747,94.6423786627859,110.43664114144,-15.7942624786538,-120,1940396,#FFFEFE,#BED7EC,#DFEBF5
2424,Denver Anglin,Iona,-0.594859,-0.785536,-1.380395,1501,-0.823047792577919,-1.49398716011107,-2.31703495268899,101.350760160666,106.887179112943,-5.53641895227699,16,1941023,#EDF4F9,#DBE8F4,#DFEBF5
2425,Jake Davis,Cal Poly,-1.40903,0.0273858,-1.3816442,1200,-0.709893907822437,0.119974675347062,-0.589919232475375,101.44979230529,110.175556697885,-8.72576439259549,-76,2544044,#D5E5F2,#FFFEFD,#DFEBF5
2426,Carl Daughtery Jr.,UC Davis,-0.299034,-1.08293,-1.381964,1073,0.845241026201703,-1.59415011713656,-0.748909090934855,102.762012470506,105.283292441604,-2.5212799710979,21,1908345,#F6F9FC,#CDE0F0,#DFEBF5
2427,Houran Dan,Seattle,-1.85171,0.466156,-1.385554,816,-1.58325325503075,0.0724900685423714,-1.51076318648838,97.190204160551,98.8199976495877,-1.6297934890367,-34,2315037,#C7DCEF,#FFF7ED,#DFEBF5
2428,Mario Andrews,Alabama State,-1.46366,0.0768966,-1.3867634,475,-2.50332711976651,-0.826326915635138,-3.32965403540165,99.8599737482853,104.531392338571,-4.67141859028554,16,2342848,#D3E4F2,#FFFDFC,#DFEBF5
2429,Jalen Breath,Ohio,-1.94052,0.54965,-1.39087,591,-2.62272559394903,-0.28222907882178,-2.90495467277081,99.282842980384,107.298221635997,-8.01537865561347,-45,1709901,#C5DBEE,#FFF5E9,#DFEBF5
2430,Jordan Muller,California Baptist,-0.944431,-0.448644,-1.393075,1181,-1.30141775869331,-1.19900185301951,-2.50041961171283,104.039966548207,102.918340569399,1.12162597880761,44,2483426,#E2EDF6,#EAF2F9,#DFEBF5
2431,Eric Parnell,Fairleigh Dickinson,0.0706989,-1.46513,-1.3944311,1207,1.38208761289246,-1.98963827198839,-0.607550659095934,96.8488680994792,113.361408185723,-16.5125400862435,-71,2092557,#FFFEFD,#BCD5EB,#DFEBF5
2432,Kylin Green,Houston Christian,-0.585148,-0.819955,-1.405103,1519,0.0931026424678399,-0.691541952460461,-0.598439309992621,97.0739587112891,110.361269970502,-13.2873112592131,-128,2340348,#EDF4F9,#D9E7F4,#DFEBF5
2433,Isaiah Williams,Portland State,-1.68954,0.283813,-1.405727,581,-1.8965620852041,0.500867960000536,-1.39569412520356,100.997585312542,103.095012258641,-2.09742694609878,-15,2112668,#CCDFF0,#FFFAF4,#DFEBF5
2434,Lucas Mari,Vermont,-1.35032,-0.05662,-1.40694,880,-1.81435506430624,-0.71523814962777,-2.52959321393401,101.747187287346,109.07434072822,-7.32715344087493,-1,2534669,#D6E6F3,#FCFDFE,#DFEBF5
2435,Luca Colceag,Tennessee-Martin,-1.56689,0.159497,-1.407393,522,-1.63572810381857,0.0505867638654387,-1.58514133995313,96.2081010884189,103.071122606194,-6.86302151777553,2,1924315,#D0E2F1,#FFFCF8,#DFEBF5
2436,Makai Willis,Texas State,-1.08711,-0.321372,-1.408482,648,-1.01288852838448,-0.327862001139612,-1.34075052952409,100.314013498614,110.112267760809,-9.79825426219496,-27,2140119,#DEEAF5,#F0F5FA,#DFEBF5
2437,TJ Biel,Maine,-1.41438,0.0056528,-1.4087272,1555,-0.78483261926262,-0.872021635607639,-1.65685425487026,90.1693909260235,106.715095203266,-16.5457042772423,-140,2549981,#D4E4F2,#FFFEFE,#DFEBF5
2438,AJ Clark,VMI,-1.75054,0.341696,-1.408844,918,-0.935118578559863,0.621495520311756,-0.313623058248107,91.831572989708,121.931611666921,-30.1000386772133,-233,2112508,#CADEEF,#FFF9F1,#DFEBF5
2439,ArDarius Grayson,Weber State,-0.535685,-0.874847,-1.410532,622,-3.1740369164729,-0.115866952203386,-3.28990386867629,111.976902583087,113.588334687722,-1.61143210463468,-22,2541455,#EFF5FA,#D7E6F3,#DFEBF5
2440,Abass Bodija,Fordham,-1.52054,0.108876,-1.411664,750,0.319480950246405,0.210138686894414,0.529619637140819,98.4504108336069,104.265610522311,-5.81519968870403,-21,2348718,#D1E3F1,#FFFDFA,#DEEBF5
2441,Kameron Tinsley,IU Indy,0.093838,-1.50587,-1.412032,906,0.673476180971511,0.130158483284084,0.803634664255595,104.095123378512,120.058499170976,-15.9633757924644,-106,2360659,#FFFEFC,#BAD4EB,#DEEBF5
2442,Justyn Fernandez,Delaware,-0.617025,-0.795794,-1.412819,1681,-0.482449568107409,0.0972773943057675,-0.385172173801641,100.68388064554,113.587537694893,-12.9036570493532,-165,1793555,#ECF3F9,#DAE8F4,#DEEBF5
2443,Jayme Mitchell Jr.,Jackson State,-0.518955,-0.89566,-1.414615,1853,-0.519000579496964,-0.122403238200231,-0.641403817697194,96.4438494927659,117.408283309911,-20.9644338171449,-271,1927425,#EFF5FA,#D6E5F3,#DEEBF5
2444,Jah'Likai King,UMBC,-0.356962,-1.0647,-1.421662,1576,-0.730310375424101,-1.87326697853746,-2.60357735396156,106.211713839015,107.207523011051,-0.995809172036854,152,2138845,#F4F8FB,#CEE0F0,#DEEBF5
2445,Grant Kepley,Montana,-1.06034,-0.362149,-1.422489,981,-1.51181328896157,-0.0701184039132392,-1.58193169287481,103.349568373036,107.620883790219,-4.27131541718364,-14,2283316,#DFEBF5,#EEF4FA,#DEEBF5
2446,Taj Walters,Northern Illinois,-1.34161,-0.0922723,-1.4338823,1296,-0.799105958506749,-0.235163981112665,-1.03426993961941,93.5372169823831,109.521879143142,-15.984662160759,-183,2543663,#D7E6F3,#FAFCFD,#DEEAF5
2447,Eddrin Bronson,Furman,-1.12508,-0.308812,-1.433892,952,-1.33978573982425,-0.645307196618067,-1.98509293644232,103.512860968449,104.511757558856,-0.998896590406617,19,2146831,#DDEAF5,#F0F6FA,#DEEAF5
2448,Dailin Smith,Cal State Bakersfield,0.0970841,-1.53114,-1.4340559,1578,0.267355047701626,-0.651262367551171,-0.383907319849545,97.5538742956952,115.955887999252,-18.4020137035568,-211,1597141,#FFFEFC,#B9D3EA,#DEEAF5
2449,Bryce Quinet,Evansville,-1.05433,-0.380182,-1.434512,1387,-1.12914783150944,0.0418116322386078,-1.08733619927083,98.4964040930886,111.597329962434,-13.1009258693456,-203,2548121,#DFEBF5,#EDF4F9,#DEEAF5
2450,Jo Van Buggenhout,Indiana State,0.0972113,-1.53421,-1.4369987,912,0.762004170696122,-0.82665353364698,-0.0646493629508582,102.054778660951,111.282707733712,-9.22792907276089,-67,2503129,#FFFEFC,#B9D3EA,#DEEAF5
2451,Ryan Bartley,Houston Christian,-0.697932,-0.741063,-1.438995,1450,0.117939606432354,-0.425615872478571,-0.307676266046217,98.2309027801475,110.991088223646,-12.7601854434984,-129,2316254,#EAF2F8,#DDEAF5,#DEEAF5
2452,Miles Webb,Delaware State,-1.45602,0.0101925,-1.4458275,979,-1.81665479096906,-1.19694532182311,-3.01360011279217,89.5751578505594,106.862584104522,-17.2874262539625,-49,1946942,#D3E4F2,#FFFEFE,#DEEAF5
2453,Binael Basil,Wagner,-1.11915,-0.327791,-1.446941,1062,0.286281896612804,-1.02550142041396,-0.739219523801154,95.5788159560435,109.103938805509,-13.5251228494655,-61,2569026,#DDEAF5,#F0F5FA,#DEEAF5
2454,Brian Sumpter,Wofford,-0.739854,-0.711097,-1.450951,1124,-0.868993112073632,0.131860402059354,-0.737132710014278,106.636282591123,113.910812431343,-7.27452984021935,-61,2475427,#E8F1F8,#DEEAF5,#DEEAF5
2455,Jayden Williams,Bucknell,-0.957886,-0.4934,-1.451286,1798,-0.453379838851885,-0.138100806163007,-0.591480645014891,96.4317320305335,110.739570839991,-14.3078388094576,-165,2313648,#E2EDF6,#E8F1F8,#DEEAF5
2456,Xavier Abreu,Northeastern,0.550308,-2.00195,-1.451642,1090,1.02410798278359,-0.750672339761354,0.27343564302224,103.674864079663,118.436898188299,-14.7620341086359,-127,2474097,#FFF9F2,#A3C6E4,#DEEAF5
2457,Amire Robinson,Nevada,-1.29254,-0.160644,-1.453184,549,0.745383533245492,-0.655559520632825,0.0898240126126672,100.882096826297,99.4832054541015,1.39889137219511,10,2096211,#D8E7F3,#F7FAFC,#DEEAF5
2458,Luke Haertle,South Dakota State,-1.31293,-0.144533,-1.457463,678,-1.75660553255281,-0.0435255150662203,-1.80013104761903,104.841342824702,108.086850502971,-3.24550767826972,-5,1930481,#D7E6F3,#F8FAFD,#DDEAF5
2459,Cameron McNamee,Dartmouth,-1.35802,-0.110965,-1.468985,886,-0.964236992496307,0.136759029124981,-0.827477963371326,98.9405209735694,109.352831022095,-10.4123100485258,-104,2305787,#D6E6F3,#F9FBFD,#DDEAF5
2460,Sean Lang,Mercyhurst,-1.24594,-0.224747,-1.470687,656,-1.59020494080949,-0.522881831893956,-2.11308677270344,99.89270458831,105.665818672127,-5.77311408381675,37,1619301,#D9E8F4,#F4F8FC,#DDEAF5
2461,Bryce Roberts,Texas Southern,-0.12991,-1.34108,-1.47099,1183,0.545518721874429,-1.62226715791533,-1.0767484360409,98.8065359904159,113.306050721715,-14.499514731299,-40,2138781,#FBFCFD,#C1D9ED,#DDEAF5
2462,Halon Rawlins,Fairfield,-1.583,0.110498,-1.472502,908,-1.37633046495698,-0.0701723240683129,-1.44650278902529,103.123935609922,107.867988883179,-4.7440532732568,-6,2471919,#CFE1F1,#FFFDFA,#DDEAF5
2463,Shawn Simmons II,UMass Lowell,-0.978398,-0.494252,-1.47265,1181,-1.24687496079482,-0.164212879165405,-1.41108783996023,101.709652739137,113.679308991355,-11.9696562522179,-33,2134485,#E1ECF6,#E8F1F8,#DDEAF5
2464,Canin Jefferson,North Alabama,-0.454872,-1.01912,-1.473992,1022,-0.364030313073056,-0.202720055867176,-0.566750368940232,97.7918556514907,114.535183864257,-16.7433282127667,-123,2147818,#F1F6FB,#D0E2F1,#DDEAF5
2465,Khalon Hudson,Presbyterian,-0.520374,-0.954052,-1.474426,519,-0.428756169065548,-0.28472201774245,-0.713478186807998,102.412703441896,112.926677639046,-10.5139741971505,-28,2349848,#EFF5FA,#D3E4F2,#DDEAF5
2466,Christian Brown,James Madison,-1.91336,0.433642,-1.479718,721,-2.50595892001957,2.16747545409704,-0.338483465922534,104.416887197712,113.078408213006,-8.66152101529425,-74,2549971,#C6DBEE,#FFF7EE,#DDEAF5
2467,Love Bettis,Incarnate Word,-0.0365311,-1.44578,-1.4823111,727,-1.84330984115091,-1.41697721279727,-3.26028705394818,109.867521719308,114.453597250906,-4.58607553159889,-27,1952891,#FDFEFE,#BDD6EB,#DDEAF5
2468,Kolten Griffin,West Georgia,-1.24931,-0.233639,-1.482949,1774,-0.841340505225218,1.15982629688405,0.318485791658828,98.604194117094,113.047928288424,-14.4437341713301,-197,1948216,#D9E8F4,#F4F8FB,#DDEAF5
2469,Lilian Marville,UNC Greensboro,0.946312,-2.43499,-1.488678,1367,0.769169716776005,-1.17978607346196,-0.410616356685958,106.451189209514,119.507117446347,-13.0559282368338,-125,2540607,#FFF5EA,#8FBADE,#DDEAF5
2470,Shane Lancaster,Alcorn State,0.277364,-1.77288,-1.495516,1592,1.36483708426214,-1.01002005732177,0.354817026940376,93.1922010716099,116.379766925119,-23.1875658535095,-270,1925353,#FFFCF8,#AECCE7,#DDEAF5
2471,Bryan Akanmu,Wagner,-1.32647,-0.174387,-1.500857,938,-0.996677371998796,-1.10244634769186,-2.09912371969066,98.635421659553,108.24724585234,-9.61182419278738,-12,2569024,#D7E6F3,#F7FAFC,#DCE9F5
2472,Edward Nnamoko,Winthrop,-1.86238,0.361413,-1.500967,595,-1.91747761546352,-0.712284354270722,-2.62976196973424,100.717982231628,103.952427078405,-3.23444484677711,-38,1928682,#C7DCEE,#FFF8F1,#DCE9F5
2473,Nestor Dyachok,North Florida,-0.00284752,-1.5079,-1.51074752,801,-0.367166313461777,-1.14704132127076,-1.51420763473254,107.193077911872,119.570607751494,-12.3775298396216,-102,2126382,#FEFEFE,#BAD4EB,#DCE9F5
2474,Braxton Williams,The Citadel,0.726238,-2.23764,-1.511402,1494,1.11904378292189,-0.973761516700325,0.145282266221562,100.966592032931,119.551579862895,-18.5849878299638,-213,2093115,#FFF7EF,#98BFE1,#DCE9F5
2475,Trey Scott III,Georgia State,-1.39546,-0.116138,-1.511598,896,-1.36676247979998,-0.658019628066165,-2.02478210786614,97.2942043530952,108.226378004988,-10.9321736518925,-53,2305851,#D5E5F2,#F9FBFD,#DCE9F5
2476,Ruot Bijiek,Bucknell,-1.14969,-0.366144,-1.515834,590,-2.36589449032076,-0.644379768959258,-3.01027425928002,89.8983921056498,109.23767909095,-19.3392869853006,-94,1924272,#DCE9F5,#EEF4FA,#DCE9F5
2477,Austin Goode,Cal Poly,0.105763,-1.62212,-1.516357,894,0.0254229330303971,-0.832305092659281,-0.806882159628884,107.864207849221,115.360732587289,-7.49652473806812,-92,2545362,#FFFDFC,#B4D1E9,#DCE9F5
2478,Dallas Howell,North Alabama,-0.920807,-0.59969,-1.520497,1494,-1.28842284618417,0.565695582442135,-0.722727263742038,98.227066071689,116.700453162422,-18.473387090733,-210,1611822,#E3EEF7,#E3EEF7,#DCE9F5
2479,Brennan Peterson,Northern Arizona,0.840944,-2.36513,-1.524186,929,0.386960028132128,-1.23229653406738,-0.845336505935255,105.290745057959,119.234008674744,-13.9432636167843,-57,2545378,#FFF6EC,#93BCDF,#DCE9F5
2480,Brandon Lieb,Illinois State,-2.11681,0.592438,-1.524372,659,-1.56244487748982,1.30178705253097,-0.260657824958853,98.1562469383797,106.60921872092,-8.45297178254005,-72,1604008,#C0D8EC,#FFF4E8,#DCE9F5
2481,Kayden Fish,Ball State,-1.58714,0.0605892,-1.5265508,671,-0.728146438481973,-0.567016069699306,-1.29516250818128,94.5084000175651,106.004426801514,-11.4960267839485,-31,2099045,#CFE1F1,#FFFDFC,#DCE9F4
2482,Shay Johnson Jr.,Long Beach State,-0.991386,-0.536161,-1.527547,840,-1.20202297942375,-0.0464180517798411,-1.24844103120359,100.677175137832,112.185921897274,-11.5087467594416,-92,1726163,#E1ECF6,#E6EFF7,#DCE9F4
2483,Shareef Jackson,Lafayette,-1.40818,-0.119368,-1.527548,1090,-0.565194446002385,0.424056806115219,-0.141137639887166,97.5579626849509,113.8081958888,-16.2502332038495,-76,2536828,#D5E5F2,#F9FBFD,#DCE9F4
2484,Christian Watson,Hampton,-0.501482,-1.02847,-1.529952,673,-0.917539740724904,-1.3743245984316,-2.2918643391565,100.51208812126,111.574337958882,-11.0622498376222,-36,1945155,#F0F5FA,#D0E1F1,#DCE9F4
2485,Derrius Ward,Grambling,-1.22852,-0.302168,-1.530688,1660,-0.617211360732418,-1.41156550855664,-2.02877686928905,94.4633022173429,105.202675440264,-10.739373222921,-45,1614749,#DAE8F4,#F1F6FB,#DCE9F4
2486,Shemani Fuller,Rider,-1.26809,-0.26273,-1.53082,1006,0.00647365324345173,-0.0222005744592322,-0.0157269212157805,92.0818845911304,114.555840376283,-22.4739557851528,-188,1695201,#D9E7F4,#F3F7FB,#DCE9F4
2487,Jaylen Wysinger,Texas Southern,-0.817163,-0.714687,-1.53185,1098,-0.892467596347148,0.289215368624296,-0.603252227722852,96.6524319315005,115.09464051669,-18.4422085851893,-128,2152690,#E6EFF7,#DEEAF5,#DCE9F4
2488,Matija Samar,Oregon State,-0.533206,-1.00316,-1.536366,748,-0.53552076804768,-0.768478328651818,-1.3039990966995,104.924390375965,109.608282166989,-4.6838917910242,-71,2540507,#EFF5FA,#D1E2F1,#DCE9F4
2489,Tyler Coleman,Towson,-1.13669,-0.39996,-1.53665,988,-1.2594005059059,0.450426302382927,-0.808974203522972,102.801475301346,107.190765178817,-4.38928987747091,-63,1702238,#DDEAF5,#ECF3F9,#DCE9F4
2490,Kade Douglas,Tarleton State,-0.301814,-1.2365,-1.538314,791,-1.1549100297538,-1.54569103486599,-2.70060106461979,100.263665505689,108.92213049228,-8.65846498659064,-23,2143515,#F6F9FC,#C6DCEE,#DCE9F4
2491,Jamil Muttilib,Grambling,-0.652216,-0.887637,-1.539853,1480,0.237028947368859,-0.733884146312036,-0.496855198943177,94.5631913030833,109.873264448373,-15.3100731452894,-98,2302345,#EBF2F9,#D6E5F3,#DCE9F4
2492,Abdou Khadre Kébé,Mount St. Mary's,-2.00186,0.459293,-1.542567,774,-1.34581626813369,0.231211525072585,-1.11460474306111,97.0193855151504,102.903650214149,-5.88426469899844,26,2306724,#C3DAED,#FFF7ED,#DCE9F4
2493,Braelon Green,Eastern Michigan,-0.393676,-1.14917,-1.542846,936,-1.35394487248127,-0.494044519394687,-1.84798939187596,104.034141893675,110.595849734503,-6.56170784082748,-75,2110071,#F3F7FB,#CADEEF,#DCE9F4
2494,Jake DiMichele,Duquesne,-0.732187,-0.811163,-1.54335,567,-0.446002028676144,-0.433032128844497,-0.879034157520642,101.013076580279,110.562790812692,-9.54971423241293,-69,2112621,#E9F1F8,#D9E8F4,#DCE9F4
2495,Preston Copeland,Ball State,-1.58531,0.0414649,-1.5438451,879,-1.81852626897397,0.116723895472811,-1.70180237350116,98.1714562831729,108.035038334092,-9.86358205091952,-87,2506610,#CFE1F1,#FFFEFD,#DBE9F4
2496,Valentino Simon,Omaha,-0.285678,-1.26302,-1.548698,533,-0.823902586034578,-0.73220831216628,-1.55611089820086,105.733234531001,114.332199159976,-8.59896462897471,-40,2319735,#F6F9FC,#C5DBEE,#DBE9F4
2497,John Awoke,Wagner,-0.14947,-1.40249,-1.55196,1066,-0.391296328685622,-1.83079041100316,-2.22208673968878,101.626218206349,111.097556344565,-9.47133813821617,-13,2569022,#FAFCFD,#BFD7EC,#DBE9F4
2498,Isaiah Wilson,Winthrop,-2.21796,0.66509,-1.55287,1123,-2.19546689692781,-0.0453288753632109,-2.24079577229103,103.559756078339,102.64943305503,0.910323023309445,31,1600826,#BDD6EB,#FFF3E5,#DBE9F4
2499,Khouri Carvey,North Carolina Central,-0.563691,-0.989423,-1.553114,800,0.138280609798576,-0.223914483939945,-0.0856338741413694,98.6234920680124,118.541813080616,-19.918321012604,-136,2334104,#EEF4FA,#D1E3F1,#DBE9F4
2500,Belal El Shakery,New Hampshire,-2.47679,0.92264,-1.55415,1224,-3.28538693073408,0.678253294557676,-2.6071336361764,93.2045245744796,109.344569741552,-16.1400451670721,-94,2098106,#B5D1E9,#FFEFDB,#DBE9F4
2501,Mujahiid Burton,North Carolina A&T,0.300217,-1.85852,-1.558303,537,-1.23097979387359,-1.43126923564045,-2.66224902951404,111.033580925596,116.309695632854,-5.2761147072574,-10,2548125,#FFFCF8,#AACAE6,#DBE9F4
2502,Mark Lavrenov,Sacramento State,-0.735779,-0.824744,-1.560523,1407,0.210079627898957,-0.327501182369973,-0.117421554471016,99.9697421552058,112.4374245441,-12.4676823888938,-163,2505259,#E9F1F8,#D9E7F4,#DBE9F4
2503,Matt Enright,Austin Peay,-0.345786,-1.21486,-1.560646,608,-0.055781267066502,-1.15257211116088,-1.20835337822738,106.446339394449,108.196403169041,-1.75006377459188,14,1890586,#F4F8FC,#C7DCEE,#DBE9F4
2504,Jesse Mcintosh,South Dakota,-0.253443,-1.30977,-1.563213,536,-0.34492942924327,-0.284989287378951,-0.629918716622221,103.859935024586,117.702205396516,-13.8422703719302,-52,2550087,#F7FAFC,#C3DAED,#DBE9F4
2505,Martins Kilups,Oral Roberts,0.111165,-1.67493,-1.563765,880,-0.0518547639592194,-0.975518473340867,-1.02737323730009,100.957926928605,114.152923543046,-13.1949966144403,-85,2561373,#FFFDFC,#B2CFE8,#DBE9F4
2506,Calvin Sirmans III,Stetson,0.125682,-1.69363,-1.567948,1196,0.0996447831035351,-0.0254934042355894,0.0741513788679457,102.936474523983,117.855814757715,-14.9193402337312,-143,2536210,#FFFDFC,#B1CFE8,#DBE9F4
2507,Mikhail Pocknett,Buffalo,-1.67668,0.10563,-1.57105,480,-2.28256316100548,0.372160896890611,-1.91040226411487,107.246260217003,110.034296158362,-2.78803594135917,-43,2147206,#CDE0F0,#FFFDFA,#DBE8F4
2508,Nate Guerengomba,Quinnipiac,-0.965425,-0.606818,-1.572243,686,-1.97264165772692,-1.37352838117698,-3.3461700389039,104.208433364661,104.695668730609,-0.487235365947791,18,2326231,#E2EDF6,#E3EDF6,#DBE8F4
2509,Eddie Placer,Wagner,0.104448,-1.67763,-1.573182,1124,0.367014321653907,-2.12486831395617,-1.75785399230226,100.395640942897,112.277215048491,-11.8815741055942,-30,2141800,#FFFDFC,#B2CFE8,#DBE8F4
2510,Fazl Oshodi,Southern,1.16883,-2.74819,-1.57936,1127,0.980233047707685,-1.16369660497676,-0.183463557269077,106.219606363215,119.340006258658,-13.1203998954431,-77,2550795,#FFF3E5,#81B1DA,#DBE8F4
2511,Isaiah Cottrell,Southern Utah,-1.941,0.359833,-1.581167,1358,-0.853985766462748,0.659400875986962,-0.194584890475786,96.3049541877002,111.395821606893,-15.0908674191933,-181,1605199,#C5DBEE,#FFF8F1,#DBE8F4
